date,initial,maintenance
20190722,184,167
20190723,162,147
20190724,139,126
20190725,116,105
20190726,93,84
20190729,70,63
20190730,47,42
20190731,189,171
20190802,484,440
20190805,461,419
20190806,438,398
20190807,415,377
20190808,205,186
20190809,193,175
20190812,181,164
20190813,169,153
20190814,157,142
20190815,145,131
20190816,132,120
20190819,120,109
20190820,108,98
20190821,97,88
20190822,85,77
20190823,73,66
20190826,61,55
20190827,49,44
20190828,37,33
20190829,25,22
20190830,206,187
20190904,252,229
20190905,239,217
20190906,226,205
20190909,213,193
20190910,200,181
20190911,186,169
20190912,172,156
20190913,159,144
20190916,146,132
20190917,156,141
20190918,140,127
20190919,127,115
20190920,110,100
20190923,95,86
20190924,80,72
20190925,63,57
20190926,48,43
20190927,33,30
20190930,292,265
20191002,317,288
20191003,303,275
20191004,289,262
20191007,274,249
20191008,260,236
20191009,246,223
20191010,231,210
20191011,217,197
20191014,203,184
20191015,187,170
20191016,173,157
20191017,159,144
20191018,145,131
20191021,130,118
20191022,116,105
20191023,102,92
20191024,87,79
20191025,73,66
20191028,58,52
20191029,43,39
20191030,29,26
20191031,255,231
20191104,315,286
20191105,297,270
20191106,280,254
20191107,262,238
20191108,245,222
20191111,227,206
20191112,209,190
20191113,186,169
20191114,170,154
20191115,153,139
20191118,136,123
20191119,119,108
20191120,102,92
20191121,85,77
20191122,69,62
20191125,51,46
20191126,35,31
20191127,17,15
20191129,307,279
20191204,292,265
20191205,277,251
20191206,229,208
20191209,215,195
20191210,202,183
20191211,181,164
20191212,168,152
20191213,156,141
20191216,142,129
20191217,129,117
20191218,116,105
20191219,104,94
20191220,91,82
20191223,77,70
20191224,65,59
20191225,52,47
20191227,39,35
20191230,26,23
20191231,215,195
20200103,258,234
20200106,246,223
20200107,233,211
20200108,219,199
20200109,206,187
20200110,194,176
20200113,181,164
20200114,168,152
20200115,156,141
20200116,142,129
20200117,129,117
20200120,116,105
20200122,104,94
20200123,91,82
20200124,77,70
20200127,65,59
20200128,52,47
20200129,39,35
20200130,26,23
20200131,215,195
20200204,257,233
20200205,242,220
20200206,228,207
20200207,214,194
20200210,200,181
20200211,185,168
20200212,171,155
20200213,157,142
20200214,142,129
20200217,129,117
20200219,115,104
20200220,101,91
20200221,81,73
20200224,68,61
20200225,54,49
20200226,40,36
20200227,27,24
20200228,208,189
20200303,242,220
20200304,231,210
20200305,219,199
20200306,208,189
20200309,196,178
20200310,225,204
20200311,211,191
20200312,197,179
20200313,183,166
20200316,182,165
20200317,168,152
20200318,169,153
20200319,151,137
20200320,135,122
20200323,118,107
20200324,102,92
20200325,84,76
20200326,68,61
20200327,51,46
20200330,35,31
20200331,330,300
20200402,352,320
20200403,335,304
20200406,317,288
20200407,300,272
20200408,282,256
20200409,264,240
20200410,247,224
20200414,229,208
20200415,212,192
20200416,194,176
20200417,176,160
20200420,159,144
20200421,141,128
20200422,131,119
20200423,121,110
20200424,108,98
20200427,86,78
20200428,70,63
20200429,47,42
20200430,393,357
20200504,465,422
20200505,440,400
20200506,415,377
20200507,391,355
20200508,367,333
20200511,343,311
20200512,318,289
20200513,293,266
20200514,269,244
20200515,245,222
20200518,220,200
20200519,196,178
20200520,171,155
20200521,147,133
20200522,123,111
20200525,98,89
20200527,74,67
