date,initial,maintenance
20180517,1951,1773
20180518,1931,1755
20180521,2145,1950
20180522,1877,1706
20180523,1839,1671
20180524,1788,1625
20180525,1716,1560
20180528,2145,1950
20180530,1430,1300
20180531,1073,975
20180601,2530,2300
20180605,2404,2185
20180606,2397,2179
20180607,2390,2172
20180608,2382,2165
20180611,2530,2300
20180612,2362,2147
20180613,2350,2136
20180614,2336,2123
20180615,2319,2108
20180618,2530,2300
20180619,2277,2070
20180620,2249,2044
20180621,2215,2013
20180622,2169,1971
20180625,2530,2300
20180626,2288,2080
20180627,2145,1950
20180628,1907,1733
20180629,1430,1300
20180702,2860,2600
20180703,2724,2476
20180704,2860,2600
20180706,2710,2463
20180709,2860,2600
20180710,2692,2447
20180711,2682,2438
20180712,2670,2427
20180713,3167,2879
20180716,3410,3100
20180717,3127,2842
20180718,4000,3636
20180719,3960,3600
20180720,3912,3556
20180723,4400,4000
20180724,3771,3428
20180725,3667,3333
20180726,3520,3200
20180727,3300,3000
20180730,4400,4000
20180731,2200,2000
20180801,4400,4000
20180802,4209,3826
20180803,4200,3818
20180806,4400,4000
20180807,4180,3800
20180808,4169,3790
20180809,4156,3778
20180810,4142,3765
20180813,4400,4000
20180814,4107,3733
20180815,4086,3714
20180816,4062,3692
20180817,4034,3667
20180820,4400,4000
20180821,3960,3600
20180822,3912,3556
20180823,3850,3500
20180824,3771,3428
20180827,4400,4000
20180828,3520,3200
20180829,3300,3000
20180830,2750,2500
20180831,2063,1875
20180903,4125,3750
20180905,3909,3553
20180906,3897,3542
20180907,3883,3530
20180910,4125,3750
20180911,3850,3500
20180912,3831,3482
